date,topic_n,counts
2016-09-25,0,820.0
2016-09-25,1,390.0
2016-09-25,2,117.0
2016-09-25,3,64.0
2016-09-25,4,55.0
2016-09-25,5,45.0
2016-09-25,6,39.0
2016-09-25,-1,25.0
2016-09-25,7,11.0
